		
	Sequence	                          Cost	  Path	                                       Hops		
 CA-> EL-> ST-> NNP-> WC-> IP-> NC 	12.13	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	9					
 CA-> EL-> ST-> NNP-> WC-> NC-> IP 	12.13	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	9					
 CA-> EL-> NNP-> WC-> NC-> IP-> ST 	12.13	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	9					
 CA-> EL-> NNP-> ST-> NC-> IP-> WC 	12.13	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	9					
 CA-> EL-> NNP-> ST-> WC-> IP-> NC 	12.13	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	9					
 CA-> EL-> NNP-> ST-> WC-> NC-> IP 	12.13	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	9					
 CA-> IP-> NC-> EL-> NNP-> ST-> WC 	12.61	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	10					
 CA-> IP-> WC-> EL-> NNP-> ST-> NC 	12.61	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	10					
 CA-> IP-> EL-> WC-> NNP-> ST-> NC 	12.61	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	10					
 CA-> NC-> IP-> EL-> NNP-> ST-> WC 	12.61	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	10					
 CA-> EL-> IP-> NC-> NNP-> ST-> WC 	12.61	 CA-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	10					
 CA-> EL-> IP-> WC-> NNP-> ST-> NC 	12.61	 CA-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	10					
 CA-> EL-> NC-> IP-> NNP-> ST-> WC 	12.61	 CA-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	10					
 CA-> EL-> WC-> IP-> NNP-> ST-> NC 	12.61	 CA-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	10					
 CA-> WC-> IP-> NC-> EL-> ST-> NNP 	12.73	 CA-> WC-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	10					
 CA-> WC-> IP-> NC-> EL-> NNP-> ST 	12.73	 CA-> WC-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	10					
 CA-> WC-> IP-> EL-> ST-> NNP-> NC 	12.73	 CA-> WC-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	10					
 CA-> WC-> NC-> IP-> EL-> ST-> NNP 	12.73	 CA-> WC-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	10					
 CA-> WC-> NC-> IP-> EL-> NNP-> ST 	12.73	 CA-> WC-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	10					
 CA-> WC-> EL-> IP-> NC-> ST-> NNP 	12.73	 CA-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	10					
 CA-> WC-> EL-> IP-> NC-> NNP-> ST 	12.73	 CA-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	10					
 CA-> WC-> EL-> IP-> ST-> NNP-> NC 	12.73	 CA-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	10					
 CA-> WC-> EL-> NC-> IP-> ST-> NNP 	12.73	 CA-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	10					
 CA-> WC-> EL-> NC-> IP-> NNP-> ST 	12.73	 CA-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	10					
 CA-> IP-> NC-> WC-> ST-> NNP-> EL 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> NC-> WC-> NNP-> ST-> EL 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> NC-> WC-> NNP-> EL-> ST 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> NC-> ST-> NNP-> WC-> EL 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> NC-> ST-> NNP-> EL-> WC 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> NC-> NNP-> WC-> EL-> ST 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> NC-> NNP-> ST-> WC-> EL 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> NC-> NNP-> ST-> EL-> WC 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> WC-> ST-> NNP-> EL-> NC 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> WC-> NNP-> ST-> EL-> NC 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> ST-> NNP-> WC-> EL-> NC 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> IP-> NNP-> ST-> WC-> EL-> NC 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> NC-> IP-> WC-> ST-> NNP-> EL 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> NC-> IP-> WC-> NNP-> ST-> EL 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> NC-> IP-> WC-> NNP-> EL-> ST 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> NC-> IP-> ST-> NNP-> WC-> EL 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> NC-> IP-> ST-> NNP-> EL-> WC 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> NC-> IP-> NNP-> WC-> EL-> ST 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> NC-> IP-> NNP-> ST-> WC-> EL 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> NC-> IP-> NNP-> ST-> EL-> WC 	12.88	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	10					
 CA-> ST-> NNP-> IP-> NC-> WC-> EL 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> ST-> NNP-> IP-> NC-> EL-> WC 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> ST-> NNP-> IP-> WC-> EL-> NC 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> ST-> NNP-> NC-> IP-> WC-> EL 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> ST-> NNP-> NC-> IP-> EL-> WC 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> ST-> NNP-> WC-> IP-> NC-> EL 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> ST-> NNP-> WC-> IP-> EL-> NC 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> ST-> NNP-> WC-> NC-> IP-> EL 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> IP-> NC-> WC-> EL-> ST 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> NC-> IP-> WC-> EL-> ST 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> WC-> IP-> NC-> EL-> ST 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> WC-> NC-> IP-> EL-> ST 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> ST-> IP-> NC-> WC-> EL 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> ST-> IP-> NC-> EL-> WC 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> ST-> IP-> WC-> EL-> NC 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> ST-> NC-> IP-> WC-> EL 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> ST-> NC-> IP-> EL-> WC 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> ST-> WC-> IP-> NC-> EL 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> ST-> WC-> IP-> EL-> NC 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> NNP-> ST-> WC-> NC-> IP-> EL 	12.88	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	10					
 CA-> ST-> NNP-> EL-> IP-> NC-> WC 	12.93	 CA-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	10					
 CA-> NNP-> WC-> EL-> IP-> NC-> ST 	12.93	 CA-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	10					
 CA-> NNP-> ST-> EL-> IP-> NC-> WC 	12.93	 CA-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	10					
 CA-> NNP-> EL-> WC-> IP-> NC-> ST 	12.93	 CA-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	10					
 CA-> EL-> WC-> NNP-> IP-> NC-> ST 	12.93	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	10					
 CA-> EL-> ST-> NNP-> IP-> NC-> WC 	12.93	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	10					
 CA-> EL-> NNP-> WC-> IP-> NC-> ST 	12.93	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	10					
 CA-> EL-> NNP-> ST-> IP-> NC-> WC 	12.93	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	10					
 CA-> IP-> WC-> NC-> EL-> ST-> NNP 	13.69	 CA-> NC-> IP-> NC-> WC-> NC-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> WC-> NC-> EL-> NNP-> ST 	13.69	 CA-> NC-> IP-> NC-> WC-> NC-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> WC-> EL-> NC-> ST-> NNP 	13.69	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> NC-> WC-> ST-> NNP 	11					
 CA-> IP-> WC-> EL-> NC-> NNP-> ST 	13.69	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> NC-> WC-> ST-> NNP 	11					
 CA-> IP-> EL-> NC-> WC-> ST-> NNP 	13.69	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> NC-> WC-> ST-> NNP 	11					
 CA-> IP-> EL-> NC-> WC-> NNP-> ST 	13.69	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> NC-> WC-> ST-> NNP 	11					
 CA-> IP-> EL-> NC-> ST-> NNP-> WC 	13.69	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> NC-> WC-> ST-> NNP 	11					
 CA-> IP-> EL-> WC-> NC-> ST-> NNP 	13.69	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> NC-> WC-> ST-> NNP 	11					
 CA-> IP-> EL-> WC-> NC-> NNP-> ST 	13.69	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> NC-> WC-> ST-> NNP 	11					
 CA-> NC-> WC-> IP-> EL-> ST-> NNP 	13.69	 CA-> NC-> WC-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> NC-> WC-> IP-> EL-> NNP-> ST 	13.69	 CA-> NC-> WC-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> NC-> WC-> EL-> IP-> ST-> NNP 	13.69	 CA-> NC-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> NC-> WC-> EL-> IP-> NNP-> ST 	13.69	 CA-> NC-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> NC-> EL-> IP-> WC-> ST-> NNP 	13.69	 CA-> NC-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> NC-> EL-> IP-> WC-> NNP-> ST 	13.69	 CA-> NC-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> NC-> EL-> IP-> ST-> NNP-> WC 	13.69	 CA-> NC-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> NC-> EL-> WC-> IP-> ST-> NNP 	13.69	 CA-> NC-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> NC-> EL-> WC-> IP-> NNP-> ST 	13.69	 CA-> NC-> WC-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> EL-> IP-> WC-> NC-> ST-> NNP 	13.69	 CA-> EL-> WC-> NC-> IP-> NC-> WC-> NC-> WC-> ST-> NNP 	11					
 CA-> EL-> IP-> WC-> NC-> NNP-> ST 	13.69	 CA-> EL-> WC-> NC-> IP-> NC-> WC-> NC-> WC-> ST-> NNP 	11					
 CA-> EL-> NC-> WC-> IP-> ST-> NNP 	13.69	 CA-> EL-> WC-> NC-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> EL-> NC-> WC-> IP-> NNP-> ST 	13.69	 CA-> EL-> WC-> NC-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> WC-> ST-> NNP-> EL-> IP-> NC 	13.88	 CA-> WC-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	10					
 CA-> WC-> ST-> NNP-> EL-> NC-> IP 	13.88	 CA-> WC-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	10					
 CA-> WC-> NNP-> ST-> EL-> IP-> NC 	13.88	 CA-> WC-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	10					
 CA-> WC-> NNP-> ST-> EL-> NC-> IP 	13.88	 CA-> WC-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	10					
 CA-> WC-> NNP-> EL-> NC-> IP-> ST 	13.88	 CA-> WC-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	10					
 CA-> WC-> EL-> ST-> NNP-> IP-> NC 	13.88	 CA-> WC-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	10					
 CA-> WC-> EL-> ST-> NNP-> NC-> IP 	13.88	 CA-> WC-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	10					
 CA-> WC-> EL-> NNP-> NC-> IP-> ST 	13.88	 CA-> WC-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	10					
 CA-> WC-> EL-> NNP-> ST-> IP-> NC 	13.88	 CA-> WC-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	10					
 CA-> WC-> EL-> NNP-> ST-> NC-> IP 	13.88	 CA-> WC-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	10					
 CA-> IP-> NC-> NNP-> EL-> WC-> ST 	13.89	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	11					
 CA-> IP-> NC-> EL-> NNP-> WC-> ST 	13.89	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> ST-> NNP-> EL-> WC-> NC 	13.89	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	11					
 CA-> IP-> NNP-> ST-> EL-> WC-> NC 	13.89	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	11					
 CA-> IP-> EL-> ST-> NNP-> WC-> NC 	13.89	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> EL-> NNP-> ST-> WC-> NC 	13.89	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> NC-> IP-> NNP-> EL-> WC-> ST 	13.89	 CA-> NC-> IP-> NC-> WC-> ST-> NNP-> ST-> WC-> EL 	11					
 CA-> NC-> IP-> EL-> NNP-> WC-> ST 	13.89	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> ST-> NNP-> IP-> EL-> WC-> NC 	13.89	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	11					
 CA-> ST-> NNP-> EL-> IP-> WC-> NC 	13.89	 CA-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	11					
 CA-> NNP-> IP-> NC-> EL-> WC-> ST 	13.89	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	11					
 CA-> NNP-> NC-> IP-> EL-> WC-> ST 	13.89	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	11					
 CA-> NNP-> ST-> IP-> EL-> WC-> NC 	13.89	 CA-> ST-> NNP-> ST-> WC-> NC-> IP-> NC-> WC-> EL 	11					
 CA-> NNP-> ST-> EL-> IP-> WC-> NC 	13.89	 CA-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	11					
 CA-> NNP-> EL-> IP-> NC-> WC-> ST 	13.89	 CA-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	11					
 CA-> NNP-> EL-> NC-> IP-> WC-> ST 	13.89	 CA-> ST-> NNP-> ST-> WC-> EL-> WC-> NC-> IP 	11					
 CA-> EL-> IP-> NC-> NNP-> WC-> ST 	13.89	 CA-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> EL-> IP-> ST-> NNP-> WC-> NC 	13.89	 CA-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> EL-> IP-> NNP-> ST-> WC-> NC 	13.89	 CA-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> EL-> NC-> IP-> NNP-> WC-> ST 	13.89	 CA-> EL-> WC-> NC-> IP-> NC-> WC-> ST-> NNP 	11					
 CA-> EL-> ST-> NNP-> IP-> WC-> NC 	13.89	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	11					
 CA-> EL-> NNP-> IP-> NC-> WC-> ST 	13.89	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	11					
 CA-> EL-> NNP-> NC-> IP-> WC-> ST 	13.89	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	11					
 CA-> EL-> NNP-> ST-> IP-> WC-> NC 	13.89	 CA-> EL-> WC-> ST-> NNP-> ST-> WC-> NC-> IP 	11					
 CA-> IP-> NC-> WC-> ST-> EL-> NNP 	14.01	 CA-> NC-> IP-> NC-> WC-> ST-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> NC-> ST-> WC-> EL-> NNP 	14.01	 CA-> NC-> IP-> NC-> WC-> ST-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> NC-> ST-> EL-> WC-> NNP 	14.01	 CA-> NC-> IP-> NC-> WC-> ST-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> NC-> ST-> EL-> NNP-> WC 	14.01	 CA-> NC-> IP-> NC-> WC-> ST-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> NC-> EL-> ST-> WC-> NNP 	14.01	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> WC-> ST-> NNP 	11					
 CA-> IP-> WC-> ST-> EL-> NNP-> NC 	14.01	 CA-> NC-> IP-> NC-> WC-> ST-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> ST-> WC-> EL-> NNP-> NC 	14.01	 CA-> NC-> IP-> NC-> WC-> ST-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> ST-> EL-> WC-> NNP-> NC 	14.01	 CA-> NC-> IP-> NC-> WC-> ST-> WC-> EL-> WC-> ST-> NNP 	11					
 CA-> IP-> EL-> ST-> WC-> NNP-> NC 	14.01	 CA-> NC-> IP-> NC-> WC-> EL-> WC-> ST-> WC-> ST-> NNP 	11					
